t,s1,s2
26.4,-31.526492801606626,-1635.4714358247393
26.42,-39.100241268385936,-1639.8116582371
26.44,-45.326240198554586,-1643.4496800322952
26.46,-50.08891521303784,-1645.4658165031983
26.48,-53.42310680397483,-1645.9963908839027
26.5,-55.36466061322621,-1644.9724910235752
26.52,-55.77342234848287,-1643.235568973861
26.54,-54.717044063672304,-1640.3035994503268
26.56,-52.60102619763857,-1636.0242464311666
26.58,-48.84983181468487,-1630.570197042363
26.6,-43.671510971796835,-1623.9019683057936
26.62,-37.63170141595289,-1614.7487652350308
26.64,-30.216980549509287,-1603.672172541204
26.66,-22.32669083228076,-1589.8616787795731
26.68,-14.24076181328618,-1573.8965980950964
26.7,-6.502143739100421,-1554.5017129563291
26.72,0.2928174851186416,-1532.6212806064111
26.74,4.714029366001072,-1508.1673986418223
26.76,6.503633361455833,-1479.7914711428607
26.78,5.300701794208939,-1446.7525725930775
26.8,2.349706919535912,-1411.4005843194864
26.82,1.7626207458944094,-1380.5055398313057
26.84,4.420409187630363,-1353.82117966334
26.86,9.12834266737986,-1329.8822545872974
26.88,15.47029001229816,-1308.637197650354
26.9,22.64092583302805,-1289.717454228431
26.92,29.891877371830933,-1272.4000832412112
26.94,36.514695878055306,-1257.5611648770673
26.96,42.58761974116466,-1243.6978686195855
26.98,47.58509681111235,-1230.9292843869691
27.0,51.77167516930798,-1219.3154481189094
27.02,54.30838401363885,-1208.54682424081
27.04,55.6159283339745,-1197.9512429593676
27.06,55.618561518597794,-1187.3564438160793
27.08,54.310942018788445,-1177.4544539501512
27.1,51.77167516930798,-1167.1815120833005
27.12,47.80043042842974,-1156.3298332741842
27.14,42.367839535962254,-1143.7591578900103
27.16,35.454255535609974,-1128.7079722633882
27.18,26.464035543207665,-1110.8650864869255
27.2,14.901037442109985,-1087.0376264629876
27.22,1.4679713112764452,-1058.8074637316836
27.24,-10.669635971761256,-1034.7738992071454
27.26,-20.365342530496363,-1016.8819571192868
27.28,-28.505535848070114,-1003.221807330342
27.3,-35.518346437522624,-992.5703633692631
27.32,-41.80326242595064,-984.426836558289
27.34,-46.78228136116511,-977.7725186867805
27.36,-51.13834170614701,-972.0565802662242
27.38,-54.30641570228984,-967.1706414626144
27.4,-56.17919575802209,-962.3112611857099
27.42,-56.58461973573704,-956.8049374257699
27.44,-55.77342234848287,-951.2830319679928
27.46,-53.65872904618124,-944.8702567058684
27.48,-50.3141237613768,-938.0531224455635
27.5,-45.53749800113937,-930.7461116850995
27.52,-39.73675443119173,-922.1968318397544
27.54,-32.58344426709195,-911.9859807562829
27.56,-24.56476214895652,-900.8579838630112
27.58,-15.814584994667223,-887.6984053909302
27.6,-6.795781859844352,-872.4318229548552
27.62,2.349706919535912,-854.6762768063297
27.64,10.966982749914528,-835.0153769786015
27.66,18.26225357585116,-813.1452420191251
27.68,23.298335966668695,-789.1549957980521
27.7,25.27405709133472,-763.553203177703
27.72,23.95595819331301,-734.0190229133907
27.74,19.193265917780387,-699.4640112772556
27.76,13.972091940805017,-665.506781208316
27.78,11.257143283953631,-636.3147166214577
27.8,11.257143283953631,-610.5413357236571
27.82,13.047404302405528,-586.5794403775217
27.84,16.40021996490449,-563.1288089704847
27.86,20.502757475261124,-539.5417414492427
27.88,24.88359360630885,-515.9636650877292
27.9,28.57401136763968,-491.7464201111324
27.92,30.80339968547969,-469.66796795930463
27.94,30.9533753343472,-447.33011135902086
27.96,28.57401136763968,-424.8143835908952
27.98,23.569317772794935,-400.1399681622991
28.0,15.469570047966464,-370.714554695501
28.02,4.126426621168568,-336.52637216915286
28.04,-5.0084793352137815,-306.02654916820654
28.06,-11.246755565764763,-281.1965580057281
28.08,-15.169432132628875,-259.1651665614805
28.1,-17.305661462541767,-238.34449960758892
28.12,-17.95529750739325,-217.6287846470086
28.14,-17.587047955117256,-196.26578100958395
28.16,-16.65824721271726,-174.94325962107135
28.18,-16.095877564211087,-153.60001533426134
28.2,-16.095877564211087,-132.2545884976056
28.22,-17.02612094639608,-110.418274395069
28.24,-19.44114284812433,-85.99855909940717
28.26,-24.29664067343637,-58.20224201320924
28.28,-30.62090254883673,-26.061128016882066
28.3,-35.756924738051666,5.05483917589526
28.32,-37.633644839919995,31.83632230317727
28.34,-36.164128005599096,55.36212317306747
28.36,-31.526492801606626,77.22742193647022
28.38,-25.22105294241561,97.3021351020204
28.4,-17.02612094639608,115.06180271931548
28.42,-7.962073742385491,130.4069834608148
28.44,1.1752252953232911,143.1337646531239
28.46,10.045074413521604,152.5043275154718
28.48,18.54093247763053,158.9808056715407
28.5,25.808249670576,162.66123697635567
28.52,32.26653341958942,163.39673958286247
28.54,37.34001307345854,161.8235817785475
28.56,41.11819456412182,158.01036029842277
28.58,44.25068622346882,152.2731934409649
28.6,45.91930805068498,145.0993759268019
28.62,47.167786513551306,136.62082783699418
28.64,47.167786513551306,126.23188490701672
28.66,46.752555844001854,114.63589834734188
28.68,45.91733265237618,101.53405322112572
28.7,44.87762341043723,86.14754275399507
28.72,43.835198435931446,69.07635177465706
28.74,42.367839535962254,50.36741670095196
28.76,40.28680936837453,31.341983806237472
28.78,36.5153042892758,12.901477920313692
28.8,31.610110103305345,-2.6046555978043666
28.82,24.495289267169724,-15.543323179061838
28.84,16.117599128282063,-24.72020035102164
28.86,6.473164345279045,-30.620355846369527
28.88,-4.12839439576379,-32.69604116942788
28.9,-14.884655042060876,-31.30367682309936
28.92,-25.878400572970374,-27.880351080493597
28.94,-36.16663346418791,-24.582302369320075
28.96,-45.1223765895628,-22.583549137246944
28.98,-52.83776703904217,-22.75589617032769
29.0,-58.942706068482224,-24.960653623467408
29.02,-63.01370541755794,-28.805249782698898
29.04,-65.89403143409021,-34.04323524842269
29.06,-66.81663085863306,-40.26353927272913
29.08,-66.28120499917381,-47.64556961467655
29.1,-63.92914322000895,-55.831018158420775
29.12,-60.253509787960425,-64.86910123243779
29.14,-55.12356605300843,-73.90744073374545
29.16,-49.26475940759944,-82.0891618601901
29.18,-42.63208366859761,-88.71113151947648
29.2,-35.1079493274729,-92.82913576783267
29.22,-27.45150512509484,-93.99638379749622
29.24,-19.16288784764305,-91.7913353871564
29.26,-10.95960808707864,-85.37190010351749
29.28,-2.642907207023991,-75.37539574512243
29.3,4.714029366001072,-61.088639397195536
29.32,10.677785358838523,-43.53208126447409
29.34,14.828148303148163,-21.353866818559474
29.36,16.683203055679808,3.867052480634375
29.38,17.330302537231745,31.344524404373825
29.4,18.26225357585116,56.827045474665866
29.42,20.779831678449344,79.05496203562856
29.44,24.227905450869773,98.00368915717492
29.46,28.436088920600454,113.9392462083875
29.48,32.6734951916879,127.946878656342
29.5,36.92693136108606,139.55709544228247
29.52,40.28716047767881,149.108885622025
29.54,43.00271011233585,156.8711910295154
29.56,44.6683023178611,163.19094403192483
29.58,45.0839650476842,168.1600062570817
29.6,44.25277782295535,171.20068035162242
29.62,42.58580290549919,173.26656553690248
29.64,39.22968760505428,173.29126783921828
29.66,35.04450659897359,171.4879808460597
29.68,29.492645751640232,167.62540138054695
29.7,22.91233763891356,161.7135079816882
29.72,15.473044770930828,152.95845852231813
29.74,7.672478583443299,141.822709309509
29.76,-0.5875826945934357,127.408642958163
29.78,-8.251505864198588,110.50386387678044
29.8,-14.884655042060876,91.58976394629951
29.82,-19.81511435687814,70.03281661778448
29.84,-22.32669083228076,46.12036472910525
29.86,-21.67141578372797,18.922075919090503
29.88,-17.95529750739325,-12.926824592365676
29.9,-13.030596780864292,-45.57407893938274
29.92,-10.381347779677265,-74.01603826360466
29.94,-10.327563096243543,-98.93752310671069
29.96,-11.884082183022617,-121.33869106608164
29.98,-14.600655473722952,-142.2827439991166
30.0,-18.235295451647023,-162.62081710405903
30.02,-22.32669083228076,-182.4596125300945
30.04,-25.878400572970374,-202.1915807321156
30.06,-29.15913902027405,-221.4342809887774
30.08,-31.120626112838956,-240.48944197029763
30.1,-31.526492801606626,-259.34660167296005
30.12,-30.471658961280514,-278.6428015265952
30.14,-27.192452275800836,-298.663129133888
30.16,-21.67141578372797,-321.37724788650314
30.18,-13.030596780864292,-348.7540596977946
30.2,-2.348729672628277,-380.3557972208917
30.22,7.0897442684832805,-408.76064601697135
30.24,13.686218591849764,-431.4048434253712
30.26,18.26225357585116,-451.4749994787968
30.28,21.05524719535719,-469.2890605800552
30.3,22.64092583302805,-486.6191260658423
30.32,22.915166958398135,-503.92494602572816
30.34,22.64092583302805,-521.4809868364139
30.36,21.710425353136273,-538.8344301386148
30.38,20.402285341160617,-556.6987131652253
30.4,19.471825510929353,-574.702993915912
30.42,18.820930421884302,-593.8113654229369
30.44,18.914396851606195,-614.4274773835725
30.46,20.402285341160617,-636.4696907074111
30.48,23.569317772794935,-662.535055110618
30.5,28.177167014274634,-692.063080845472
30.52,32.26653341958942,-721.5902131433317
30.54,33.08172919255523,-746.9512041561818
30.56,30.9533753343472,-769.2826330676697
30.58,26.59383468093753,-788.8490650434129
30.6,20.125269455724958,-805.8876553727036
30.62,12.757750327183622,-819.9886297153697
30.64,4.420409187630363,-831.1472315394086
30.66,-3.83477421739308,-838.4277554842025
30.68,-11.821511555018704,-842.119887248216
30.7,-19.163188787204973,-842.2711902368771
30.72,-25.878400572970374,-838.8929405909366
30.74,-31.930990695073906,-832.3011381654305
30.76,-37.63170141595289,-823.534751257131
30.78,-42.63208366859761,-812.1921992106321
30.8,-47.61110260381208,-798.4500673896455
30.82,-52.192479868566416,-782.7158454803193
30.84,-55.93645384554828,-766.4679187355259
30.86,-57.88877696124166,-751.3212669996726
30.88,-58.29105296579566,-737.8983003930887
30.9,-56.181814901776974,-726.2843706268272
30.92,-52.60403459275312,-716.5027148958812
30.94,-47.198729813174246,-708.8079190806692
30.96,-40.339847218459056,-703.5776372410888
30.98,-32.17795184107176,-701.2417939084412
31.0,-22.59916843267109,-702.634991589794
31.02,-11.821511555018704,-708.233682933046
31.04,-0.2948212320786325,-716.6159800112083
31.06,11.545243057315924,-725.8582213468592
31.08,22.64092583302805,-732.3106436606519
31.1,32.2674202147909,-735.1611910213486
31.12,40.70227429951261,-734.2922514439372
31.14,47.58292485790142,-730.3081345086184
31.16,52.83331884046573,-723.7481084308417
31.18,56.4409956440993,-715.4714133665838
31.2,58.56876050711029,-705.014520176249
31.22,58.571484251434335,-692.9198356483214
31.24,57.09338388745061,-679.2740285030095
31.26,53.48162079340448,-664.8423666765963
31.28,49.05137317059064,-649.8026795294843
31.3,43.835198435931446,-635.7192564411512
31.32,37.98903033999813,-624.4846226996564
31.34,32.2674202147909,-615.4769734477002
31.36,25.934218777178053,-609.4448896156471
31.38,19.193265917780387,-606.4134239683472
31.4,11.834239889297733,-606.4737839208908
31.42,4.126426621168568,-610.5505269528604
31.44,-3.83477421739308,-617.8362104138145
31.46,-11.535555379737026,-629.0528856180998
31.48,-18.235295451647023,-643.3066152514119
31.5,-23.90815410603988,-660.7318800439281
31.52,-27.45150512509484,-680.7714992121395
31.54,-28.505535848070114,-703.7412161290137
31.56,-26.535056525195877,-730.7167230706808
31.58,-22.982299171466792,-760.0624788828014
31.6,-20.088978564069713,-787.2306686681281
31.62,-18.51218037091729,-810.0
31.64,-18.60763094754312,-830.6483306228157
31.66,-19.53963448548767,-849.1540382172726
31.68,-21.01797458231208,-865.8631397328488
31.7,-22.59916843267109,-881.8980680984845
31.72,-23.90965429693244,-896.9747543138583
31.74,-25.219491391096074,-910.9999232895401
31.76,-25.485544737995465,-925.2189625799393
31.78,-25.48522180975379,-938.9549917913592
31.8,-24.561932532172207,-952.6583062175955
31.82,-22.59916843267109,-966.6684632253118
31.84,-19.81511435687814,-981.8918202335235
31.86,-15.729664876706634,-998.235845055948
31.88,-10.036941330933807,-1017.2182495243064
31.9,-2.35072593561298,-1040.2491275980556
31.92,7.381416830081635,-1068.5839583567836
31.94,17.611755916633367,-1097.6558713234363
31.96,24.88359360630885,-1121.6207068968831
31.98,29.891877371830933,-1141.321241922122
32.0,32.51662566531117,-1159.2921608263212
32.02,33.32950036951298,-1175.708937935331
32.04,32.922502464408964,-1192.1923325948956
32.06,30.9533753343472,-1207.8818695772943
32.08,28.17436408452148,-1223.4343104255042
32.1,24.227905450869773,-1239.1570523185114
32.12,19.84819684885243,-1255.2642530740325
32.14,15.186290443960235,-1271.6654188262576
32.160000000000004,10.335531185964927,-1289.2997542267756
32.18,5.888685953352698,-1307.5566998025631
32.2,2.349706919535912,-1326.7267521725607
32.22,0.3917625784506229,-1347.651671993125
32.24,-0.8823363410391619,-1370.721505244806
32.26,0.8804562023158986,-1397.1740902601523
32.28,5.300701794208939,-1427.956949313522
32.3,10.045074413521604,-1459.7361842875966
32.32,12.121190349974308,-1487.4883031352315
32.34,11.545243057315924,-1511.2161336520824
32.36,8.837140834435873,-1532.9442483508235
32.38,4.420409187630363,-1551.966030068711
32.4,-1.174980677476018,-1569.7785749831332
32.42,-7.379727381437949,-1585.8631397328488
32.44,-13.671184097922543,-1599.4961106432115
32.46,-19.44114284812433,-1611.6607458551332
32.480000000000004,-24.82967115358532,-1622.6258700249823
32.5,-29.160855241802288,-1631.8924112452637
32.52,-32.98934821157225,-1640.244778694662
32.54,-35.75563598358148,-1648.0649854966782
32.56,-37.63170141595289,-1655.2281254032919
32.58,-38.2736340937667,-1661.5231382678508
32.6,-38.04564953826743,-1668.231248350409
32.62,-36.81333883212417,-1674.3131496693459
32.64,-34.70108459588008,-1681.678000410299
32.660000000000004,-31.930990695073906,-1689.706852471175
32.68,-28.505535848070114,-1698.3522115522992
32.7,-24.175201727471634,-1708.9526018115796
32.72,-18.886190540692063,-1721.741807019579
32.74,-12.459085573313226,-1737.090390780657
32.76,-4.715066823971656,-1756.185367611227
32.78,5.300701794208939,-1780.4000923346628
32.8,16.40021996490449,-1807.3173918800755
32.82,25.1503971191938,-1830.3563808936703
32.84,31.610110103305345,-1848.5861634557664
32.86,35.86687473322829,-1864.1804450834395
32.88,38.8139598009293,-1877.6967265958745
32.9,40.28680936837453,-1890.095181184677
32.92,40.28716047767881,-1901.884051071544
32.94,39.45782478561309,-1913.0180999993424
32.96,37.34001307345854,-1923.367932096596
32.980000000000004,34.391174521981725,-1933.9343194696537
33.0,30.293696470444367,-1944.1792937260504
33.02,25.540567086797,-1954.3373459600537
33.04,20.125269455724958,-1964.537218425824
33.06,14.256819068159809,-1974.9934869310553
33.08,7.965362351675232,-1986.27663791048
33.1,1.1752252953232911,-1998.9652901081156
33.12,-5.593580153733866,-2011.9659461106464
33.14,-11.82333704039586,-2026.7973026700563
33.160000000000004,-17.95529750739325,-2042.7876964152329
33.18,-22.59916843267109,-2059.8951405363955
33.2,-26.14051856662392,-2078.5120191539404
33.22,-27.45150512509484,-2098.2439315496104
33.24,-26.796711309456786,-2119.9883658394965
33.26,-22.982299171466792,-2144.7083359407543
33.28,-16.74466756699448,-2174.4954003946536
33.3,-9.459439443284337,-2203.9897174867206
33.32,-4.421937033586298,-2229.6069389788054
33.34,-1.4696043894700703,-2251.411011085288
33.36,-0.0,-2270.4772430238113
33.38,0.5856349702372492,-2288.8051280809964
33.4,-0.0,-2305.404755370126
33.42,-0.8823363410391619,-2321.7356261854115
33.44,-2.056502236474547,-2338.731373130592
33.46,-3.2467416834313125,-2354.7171343031623
33.480000000000004,-4.12839439576379,-2371.005035767109
33.5,-4.421937033586298,-2387.798740940216
33.52,-4.12839439576379,-2405.238578293423
33.54,-2.657961623887691,-2423.760508119072
33.56,0.2928174851186416,-2443.8021524520927
33.58,5.007572003823581,-2467.4654610709617
33.6,11.834239889297733,-2495.4951125824737
33.62,19.47307477923147,-2525.64684521457
33.64,24.61509068488485,-2552.063551108746
33.660000000000004,27.12231004550008,-2574.41435608396
33.68,27.12231004550008,-2594.3066081998595
33.7,24.88359360630885,-2613.012708258367
33.72,21.331674926039256,-2630.682173094896
33.74,16.681512534448338,-2647.1905467592783
33.76,10.966982749914528,-2662.274801651743
33.78,5.007572003823581,-2676.8516136444446
33.8,-1.174980677476018,-2690.095076341268
33.82,-7.379727381437949,-2702.756655420534
33.84,-13.386456970567767,-2715.0045116254305
33.86,-18.886190540692063,-2727.3588450509574
33.88,-23.90815410603988,-2739.8631917921243
33.9,-28.107328725295798,-2752.9240963879965
33.92,-31.526492801606626,-2766.727770210676
33.94,-33.886023203221214,-2781.0043165179504
33.96,-34.70108459588008,-2795.541407294631
33.980000000000004,-34.2907989767543,-2811.233673244012
34.0,-31.930990695073906,-2828.2078096870982
34.02,-27.5887291142842,-2847.6603244136254
34.04,-20.744693540303167,-2871.258659904943
34.06,-11.535555379737026,-2898.661932822807
34.08,-2.348729672628277,-2924.828319230308
34.1,4.420409187630363,-2946.2529829783166
34.12,9.755139693144264,-2963.6775825252444
34.14,13.972091940805017,-2978.601040831548
34.160000000000004,16.96422348294161,-2991.977554892724
34.18,19.471825510929353,-3003.6152804880526
34.2,21.058093654456304,-3014.1799197241207
34.22,22.367752696396646,-3024.4135470542674
34.24,22.91233763891356,-3034.091223291308
34.26,22.91233763891356,-3043.8450212039975
34.28,22.257050753965256,-3054.4094391715503
34.300000000000004,21.05524719535719,-3065.219232878428
34.32,19.193265917780387,-3077.3370190733544
34.34,17.329761411330114,-3090.356353915632
34.36,14.901037442109985,-3104.5539614498075
34.38,13.047404302405528,-3119.8715096304545
34.4,11.545243057315924,-3137.6645875754166
34.42,11.25527094199852,-3156.752572593077
34.44,12.121190349974308,-3178.634008799732
34.46,14.615537463322216,-3204.595480464877
34.480000000000004,18.26225357585116,-3232.8590698780904
34.5,20.779831678449344,-3259.3965105265206
34.52,20.402285341160617,-3282.369997738881
34.54,17.89129643277905,-3302.1814368097325
34.56,13.684411842748698,-3318.963782830848
34.58,7.965362351675232,-3333.384435732613
34.6,1.7626207458944094,-3345.162065624425
34.62,-4.715066823971656,-3353.6870468658853
34.64,-10.95960808707864,-3359.1048222495706
34.660000000000004,-17.02612094639608,-3361.575635339292
34.68,-22.32669083228076,-3361.206910168404
34.7,-26.796711309456786,-3358.13120830024
34.72,-30.87186365595381,-3352.619387145206
34.74,-34.2907989767543,-3345.224904551764
34.76,-37.221885161196305,-3335.7852277480088
34.78,-39.92679325203193,-3324.175235292909
34.800000000000004,-42.21762959288221,-3310.758219603362
34.82,-44.291988440199916,-3295.99643646522
34.84,-45.326240198554586,-3280.6998147737904
34.86,-45.1223765895628,-3266.288817055496
34.88,-43.4617746841127,-3252.8833796832887
34.9,-40.14960562216328,-3241.6620073991708
34.92,-35.1079493274729,-3232.4746905835814
34.94,-28.9042396701563,-3225.8398063355303
34.96,-21.396852874913215,-3222.1866498033814
34.980000000000004,-12.744956288514755,-3221.461367941621
35.0,-2.952380242030185,-3224.055195192323
35.02,6.7959873447359485,-3228.1544810682617
35.04,17.048566414317598,-3233.3360361638283
35.06,26.198701558034266,-3237.1673178062665
35.08,34.14729115728343,-3238.5611594144116
35.1,40.9271626727522,-3236.9000788581175
35.12,46.33494874676846,-3233.743315608518
35.14,50.29882560186274,-3228.39032634724
35.160000000000004,52.59906493437915,-3221.548142734115
35.18,53.067909912035965,-3213.054777773222
35.2,52.59906493437915,-3202.883258951463
35.22,50.07551862406432,-3192.4431768615505
35.24,46.33494874676846,-3180.8585487404284
35.26,42.17118762524967,-3170.2292257790473
35.28,36.92886728120207,-3160.4653005807754
35.300000000000004,31.610110103305345,-3153.4910737970254
35.32,25.808249670576,-3148.7944779259847
35.34,19.748522817880332,-3146.5624207451683
35.36,13.047404302405528,-3147.6191306897394
35.38,6.503633361455833,-3151.7674693107665
35.4,-0.0,-3158.938946706208
35.42,-6.1774513016661565,-3169.563853662564
35.44,-11.246755565764763,-3183.4228569917004
35.46,-15.169432132628875,-3200.283714509128
35.480000000000004,-17.306144583042588,-3220.494122380044
35.5,-17.306144583042588,-3244.0076935630204
35.52,-16.095877564211087,-3269.01840218345
35.54,-15.168400255323249,-3292.5287247704473
35.56,-15.450194088007194,-3312.835579669282
35.58,-17.02612094639608,-3330.611892028192
35.6,-18.886190540692063,-3345.1723532816222
35.62,-21.288242373909625,-3358.587675253901
35.64,-23.252915815179023,-3369.43717478648
35.660000000000004,-25.22105294241561,-3378.4988675136788
35.68,-26.535056525195877,-3385.6196642631166
35.7,-27.192452275800836,-3391.3360174000086
35.72,-26.796711309456786,-3395.068813559906
35.74,-25.485544737995465,-3397.0624293893384
35.76,-23.639425384029497,-3397.2579423532725
35.78,-20.7433473350554,-3395.377090649826
35.800000000000004,-17.02612094639608,-3391.978776186023
35.82,-12.459085573313226,-3386.3871055185514
35.84,-7.670002402435877,-3378.0782752693253
35.86,-2.348729672628277,-3368.135156012223
35.88,2.6421372067118303,-3355.7741669254933
35.9,7.381416830081635,-3341.57985893989
35.92,10.966982749914528,-3325.078601978721
35.94,13.33235704432387,-3306.3808331256714
35.96,13.972091940805017,-3285.4341039552382
35.980000000000004,12.121190349974308,-3260.983470081066
36.0,7.965362351675232,-3232.857887119839
36.02,3.522460338180636,-3204.2450590867115
36.04,0.8804562023158986,-3179.7959200498653
36.06,0.2928174851186416,-3158.6991298740995
36.08,1.4679713112764452,-3140.1099235534116
36.1,3.243596594124974,-3123.6150608857683
36.12,6.179215123971149,-3108.2641836199928
36.14,8.881794343594162,-3094.702993915912
36.16,11.834239889297733,-3082.80834394287
36.18,14.543089848689988,-3071.614610570341
36.2,16.683203055679808,-3061.274737816092
36.22,18.542550878699767,-3052.802897468743
36.24,19.748522817880332,-3043.987909375231
36.26,20.40074932711542,-3036.0956150698607
36.28,20.402285341160617,-3028.090704922255
36.3,19.84819684885243,-3019.808756536272
36.32,18.914396851606195,-3010.8041306611535
36.34,17.612899894306274,-3000.9268735241653
36.36,15.473044770930828,-2989.807598140693
36.38,13.044720543550492,-2977.252648838341
36.4,9.755139693144264,-2962.7301633432885
36.42,5.007902345408673,-2945.841450762564
36.44,-1.174980677476018,-2925.373181395646
36.46,-9.169504722906979,-2900.936446482499
36.48,-17.587047955117256,-2873.8582752349475
36.5,-24.29664067343637,-2850.719086854096
36.52,-28.505535848070114,-2831.664237931818
36.54,-30.62090254883673,-2815.1329984356125
36.56,-31.27615364419971,-2800.2040839072047
36.58,-30.216980549509287,-2786.6117211277883
36.6,-28.246619804563,-2773.9323745109346
36.62,-25.22105294241561,-2762.5448076522243
36.64,-21.67141578372797,-2752.265881126588
36.66,-17.305661462541767,-2743.1171083999716
36.68,-13.030596780864292,-2735.2532192297112
36.7,-8.251505864198588,-2728.5193399259247
36.72,-3.5407916509312845,-2723.0703332179964
36.74,1.1752252953232911,-2718.469304921796
36.76,5.300701794208939,-2715.021266458597
36.78,9.173476635638867,-2713.3899932769446
36.8,12.757750327183622,-2712.522427448885
36.82,15.473044770930828,-2713.560352437761
36.84,17.612899894306274,-2716.2649828902495
36.86,18.820930421884302,-2720.2024257100334
36.88,19.47307477923147,-2726.028203916104
36.9,19.47307477923147,-2733.24476391502
36.92,19.193265917780387,-2742.2400212189536
36.94,18.26225357585116,-2752.4526464038504
36.96,17.330302537231745,-2764.855813742693
36.98,16.40021996490449,-2779.2797238706803
37.0,16.117599128282063,-2795.1698141231545
37.02,16.683203055679808,-2814.0879821832455
37.04,18.26225357585116,-2836.157932591798
37.06,20.779831678449344,-2860.4598621419645
37.08,22.64092583302805,-2884.690890855328
37.1,22.367752696396646,-2905.9399883167207
37.12,20.125269455724958,-2924.27652618558
37.14,16.40021996490449,-2939.3018116170824
37.16,11.25527094199852,-2951.563112501424
37.18,5.300701794208939,-2960.6367625681028
37.2,-1.174980677476018,-2967.1326831268634
37.22,-7.670002402435877,-2970.035244151708
37.24,-13.95745487845272,-2970.2259576466327
37.26,-20.09180554077004,-2966.899695678823
37.28,-26.14051856662392,-2960.944210475433
37.3,-31.930990695073906,-2951.9742981417207
37.32,-37.63170141595289,-2941.178690313459
37.34,-42.63208366859761,-2928.6661669948858
37.36,-46.78228136116511,-2915.91893703934
37.38,-49.48757177773079,-2904.2306841601244
37.4,-50.72752232445446,-2894.1941847032126
37.42,-50.3141237613768,-2885.7978180101527
37.44,-48.02694928366348,-2878.96401323909
37.46,-44.70718251488136,-2873.6452101635073
37.48,-39.92448137593567,-2870.4949488870843
37.5,-33.640942681279874,-2869.3302677655747
37.52,-26.14051856662392,-2871.0235952761927
37.54,-17.587047955117256,-2875.725830000533
37.56,-7.962073742385491,-2882.5972835677385
37.58,1.7626207458944094,-2890.14834713618
37.6,11.257143283953631,-2896.3238119729494
37.62,19.84819684885243,-2899.59102867482
37.64,27.515825027939727,-2899.7799144982846
37.66,33.73686715404428,-2896.9867256837088
37.68,39.046409233786605,-2891.6318448899533
37.7,42.78520454180752,-2883.9050646325763
37.72,45.0839650476842,-2874.49001086157
37.74,45.50166992255308,-2863.058658893756
37.76,44.6683023178611,-2849.9181379412585
37.78,42.17118762524967,-2835.524189515322
37.8,38.400884950050816,-2821.195293721791
37.82,34.635339386773765,-2807.734683171743
37.84,30.549254648647885,-2796.626245183992
37.86,26.199949359407807,-2787.762013259018
37.88,21.71190727409322,-2781.47139301944
37.9,16.96422348294161,-2777.837261251543
37.92,11.545243057315924,-2776.331694889086
37.94,6.179215123971149,-2777.9640111971544
37.96,0.5876438682177567,-2782.5512142788707
37.98,-5.008109031407025,-2789.793100369509
38.0,-10.381347779677265,-2799.981284266424
38.02,-14.884655042060876,-2813.0143059473166
38.04,-17.95529750739325,-2828.527773603944
38.06,-19.44114284812433,-2846.822519925513
38.08,-18.886190540692063,-2868.3648657205945
38.1,-16.37858851270436,-2892.794026194524
38.12,-13.386456970567767,-2917.7367552282403
38.14,-11.246755565764763,-2940.378487696992
38.16,-10.381347779677265,-2959.336764237769
38.18,-10.381347779677265,-2975.4646825993827
38.2,-11.246755565764763,-2990.0192581641554
38.22,-12.459085573313226,-3002.5555124447956
38.24,-13.671184097922543,-3013.172396148071
38.26,-14.600655473722952,-3021.8607927915577
38.28,-14.884655042060876,-3028.9805865879507
38.3,-14.884655042060876,-3034.536409495093
38.32,-14.24076181328618,-3038.300953091404
38.34,-13.030596780864292,-3040.6483909371873
38.36,-11.246755565764763,-3041.3165684189225
38.38,-8.878752644451971,-3040.688099171124
38.4,-5.883609409043355,-3038.191441586641
38.42,-2.642907207023991,-3034.767017323328
38.44,0.8804562023158986,-3029.6506396553364
38.46,4.714029366001072,-3023.015118811089
38.48,8.547708712622757,-3015.1631050164806
38.5,12.181475524746633,-3005.4608733380715
38.52,15.473044770930828,-2994.1961548469776
38.54,18.26225357585116,-2981.6802165601102
38.56,20.125269455724958,-2967.7664079522174
38.58,20.779831678449344,-2952.228499565427
38.6,19.47307477923147,-2934.7510764234985
38.62,16.683203055679808,-2914.8421162449126
38.64,11.83239053600203,-2891.14640930138
38.66,5.007572003823581,-2864.146585857352
38.68,-1.174980677476018,-2838.83204654707
38.7,-5.593580153733866,-2817.7015078003
38.72,-7.962073742385491,-2799.8076750755768
38.74,-9.459439443284337,-2784.2563568864844
38.76,-9.748516221451442,-2770.4636392722264
38.78,-9.169504722906979,-2757.871196428572
38.8,-8.253422926583708,-2746.7200288655267
38.82,-7.379727381437949,-2736.7490996947927
38.84,-5.883609409043355,-2727.592284381212
38.86,-4.715066823971656,-2719.1022843894907
38.88,-3.2467416834313125,-2711.8025176487113
38.9,-1.7640719492986288,-2704.972301623708
38.92,-0.2948212320786325,-2698.1425957214774
38.94,0.8804562023158986,-2690.937535240206
38.96,2.349706919535912,-2683.555674111766
38.98,3.832376653668596,-2675.776669200964
39.0,5.300701794208939,-2667.207222364731
39.02,6.503633361455833,-2657.206082595441
39.04,7.674429078232275,-2646.5330567498195
39.06,8.25757169104763,-2634.134169568565
39.08,8.547708712622757,-2620.7037390787605
39.1,7.674429078232275,-2605.264793364074
39.12,5.888685953352698,-2587.904478827608
39.14,2.349706919535912,-2567.939488898596
